ShipTrip,Section,Station,Lat,Lon,Date,Day,Month,Year,TimeUTC,Season,T#,SampleID,TowDepth,DW_small,DW_large,corrDW_small,corrDW_large,Comments,NewShipTrip,UID,NewSampleID,EmptySampleID
TEM624,FC,FC-05,47,-52.03333333,2005-07-17,17,7,2005,15:40:00,Summer,9858,,129,0.007,0.051,0.014,0.102,,10624,10624021,259936,
TEM624,FC,FC-07,47,-51,2005-07-17,17,7,2005,22:05:00,Summer,9859,,96,0.027,0.046,0.054,0.092,,10624,10624021,259946,
TEM624,FC,FC-09,47,-50,2005-07-18,18,7,2005,4:38:00,Summer,9860,,73,0.045,0.014,0.09,0.028,,10624,10624021,259955,
TEM624,FC,FC-10,47,-49.11666667,2005-07-18,18,7,2005,9:30:00,Summer,9861,,70,0.005,0.013,0.01,0.026,,10624,10624021,259962,
TEM624,FC,FC-12,47,-48.11666667,2005-07-18,18,7,2005,15:26:00,Summer,9862,,124,0.022,0.085,0.044,0.17,,10624,10624021,259970,
TEM624,FC,FC-14,47,-47.5,2005-07-18,18,7,2005,20:06:00,Summer,9863,,205,0.059,0.064,0.118,0.128,,10624,10624021,259980,
TEM624,FC,FC-15,47,-47.25,2005-07-18,18,7,2005,22:29:00,Summer,9864,,538,2.615,0.395,5.23,0.79,,10624,10624021,259990,
TEM624,FC,FC-17,47,-47.01666667,2005-07-19,19,7,2005,2:36:00,Summer,9865,,1000,2.595,0.633,5.19,1.266,,10624,10624021,260001,
TEM624,FC,FC-18,47,-46.83333333,2005-07-19,19,7,2005,6:35:00,Summer,9866,,1000,0.76,0.115,1.52,0.23,,10624,10624021,260011,
TEM624,FC,FC-20,47,-46.48333333,2005-07-19,19,7,2005,11:44:00,Summer,9867,,337,1.142,0.122,2.284,0.244,,10624,10624021,260022,
TEM624,FC,FC-21,47,-46.01666667,2005-07-19,19,7,2005,15:09:00,Summer,9868,,292,2.289,0.102,4.578,0.204,,10624,10624021,260032,
TEM624,FC,FC-24,47,-45.21333333,2005-07-19,19,7,2005,20:44:00,Summer,9869,,157,0.186,0.089,0.372,0.178,,10624,10624021,260044,
TEM624,FC,FC-26,47,-44.77166667,2005-07-20,20,7,2005,0:03:00,Summer,9870,,138,3.364,0.252,6.728,0.504,,10624,10624021,260055,
TEM624,FC,FC-29,47,-44.23166667,2005-07-20,20,7,2005,4:25:00,Summer,9871,,267,3.709,0.096,7.418,0.192,,10624,10624021,260066,
TEM624,FC,FC-31,47,-43.83333333,2005-07-20,20,7,2005,8:08:00,Summer,9872,,547,2.086,1.044,4.172,2.088,,10624,10624021,260077,
TEM624,BB,BB-14,50.17666667,-48.47166667,2005-07-24,24,7,2005,6:30:00,Summer,9874,,1000,2.138,0.546,4.276,1.092,,10624,10624021,,
TEM624,BB,BB-13,50,-49,2005-07-24,24,7,2005,11:48:00,Summer,9875,,1000,1.787,0.535,3.574,1.07,,10624,10624021,260109,
TEM624,BB,BB-12,49.85,-49.5,2005-07-24,24,7,2005,16:52:00,Summer,9876,,1000,2.612,0.462,5.224,0.924,,10624,10624021,260119,
TEM624,BB,BB-11,49.68333333,-50.01666667,2005-07-24,24,7,2005,21:50:00,Summer,9877,,595,3.67,0.894,7.34,1.788,,10624,10624021,,
TEM624,BB,BB-10,49.51666667,-50.53333333,2005-07-25,25,7,2005,3:02:00,Summer,9878,,314,4.05,0.163,8.1,0.326,,10624,10624021,260139,
TEM624,BB,BB-08,49.28,-51.28,2005-07-25,25,7,2005,9:51:00,Summer,9879,,310,3.479,0.246,6.958,0.492,,10624,10624021,260150,
TEM624,BB,BB-06,49.1,-51.83,2005-07-25,25,7,2005,14:25:00,Summer,9880,,278,0.265,0.24,0.53,0.48,,10624,10624021,260161,
TEM624,BB,BB-04,48.91666667,-52.4,2005-07-25,25,7,2005,19:23:00,Summer,9881,,338,0.33,0.206,0.66,0.412,,10624,10624021,260172,
TEM624,BB,BB-02,48.8,-52.75,2005-07-25,25,7,2005,22:51:00,Summer,9882,,140,0.04,0.108,0.08,0.216,,10624,10624021,260183,
TEM624,SI,SI-02,53.33333333,-55.5,2005-07-27,27,7,2005,11:28:00,Summer,9883,,129,1.194,0.112,2.388,0.224,,10624,10624021,260195,
TEM624,SI,SI-04,53.53333333,-55.145,2005-07-27,27,7,2005,14:44:00,Summer,9884,,192,1.516,0.315,3.032,0.63,,10624,10624021,260205,
TEM624,SI,SI-06,53.75666667,-54.77666667,2005-07-27,27,7,2005,18:23:00,Summer,9885,,158,1.25,0.212,2.5,0.424,,10624,10624021,260216,
TEM624,SI,SI-08,54.08166667,-54.21666667,2005-07-27,27,7,2005,22:45:00,Summer,9886,,182,1.069,0.342,2.138,0.684,,10624,10624021,260227,
TEM624,SI,SI-09,54.2,-54,2005-07-28,28,7,2005,1:01:00,Summer,9887,,205,1.835,0.369,3.67,0.738,,10624,10624021,260237,
TEM624,SI,SI-10,54.355,-53.73333333,2005-07-28,28,7,2005,3:38:00,Summer,9888,,226,2.233,0.488,4.466,0.976,,10624,10624021,260247,
TEM624,SI,SI-12,54.63333333,-53.25,2005-07-28,28,7,2005,8:10:00,Summer,9889,,666,2.84,0.412,5.68,0.824,,10624,10624021,260258,
TEM624,SI,SI-13,54.78333333,-53,2005-07-28,28,7,2005,11:57:00,Summer,9890,,1000,2.111,0.181,4.222,0.362,,10624,10624021,260268,
TEM624,WB,WB-18,51.99333333,-50.25,2005-07-29,29,7,2005,12:13:00,Summer,9891,,1000,1.681,0.34,3.362,0.68,,10624,10624021,260279,
TEM624,WB,WB-16,51.895,-50.6,2005-07-29,29,7,2005,17:11:00,Summer,9892,,717,1.628,0.36,3.256,0.72,,10624,10624021,260290,
TEM624,WB,WB-14,51.78833333,-50.99166667,2005-07-29,29,7,2005,21:13:00,Summer,9893,,300,2.733,0.658,5.466,1.316,,10624,10624021,260301,
TEM624,WB,WB-12,51.5,-52,2005-07-30,30,7,2005,3:38:00,Summer,9894,,406,3.471,0.215,6.942,0.43,,10624,10624021,260312,
TEM624,WB,WB-09,51.225,-53,2005-07-30,30,7,2005,11:03:00,Summer,9895,,401,3.304,0.226,6.608,0.452,,10624,10624021,260324,
TEM624,WB,WB-07,50.945,-54,2005-07-30,30,7,2005,17:09:00,Summer,9896,,200,0.89,0.166,1.78,0.332,,10624,10624021,260335,
TEM624,WB,WB-04,50.66666667,-55,2005-07-30,30,7,2005,23:29:00,Summer,9897,,154,1.962,0.217,3.924,0.434,,10624,10624021,260347,
TEM624,WB,WB-03,50.45,-55.61666667,2005-07-31,31,7,2005,3:33:00,Summer,9898,,223,0.97,0.177,1.94,0.354,,10624,10624021,260357,
TEM624,WB,WB-02,50.3,-56.18166667,2005-07-31,31,7,2005,7:36:00,Summer,9899,,321,2.29,0.436,4.58,0.872,,10624,10624021,260367,
TEM624,NDBAY,NDBAY-01,49.85,-54.92166667,2005-07-31,31,7,2005,16:40:00,Summer,9900,,357,,,,,,10624,10624021,260378,
TEM624,BB,BB-01,49,-53.08333333,2005-08-01,1,8,2005,3:08:00,Summer,9901,,314,0.559,0.371,1.118,0.742,,10624,10624021,260388,
TEM624,SS,SS-17,48.175,-53.74166667,2005-08-01,1,8,2005,14:04:00,Summer,9902,,173,,,,,,10624,10624021,260398,
TEM624,SS,SS-09,48.15666667,-53.70166667,2005-08-01,1,8,2005,18:43:00,Summer,9903,,199,,,,,,10624,10624021,260408,
TEM624,SS,SS-05,48.2,-53.57666667,2005-08-01,1,8,2005,22:04:00,Summer,9904,,178,,,,,,10624,10624021,260418,
TEM624,SS,SS-01,48.255,-53.42833333,2005-08-02,2,8,2005,1:48:00,Summer,9905,,324,,,,,,10624,10624021,,
TEM624,TB,TB-14,48.20333333,-53.31,2005-08-02,2,8,2005,4:21:00,Summer,9906,,319,,,,,,10624,10624021,260438,
TEM624,TB,TB-13,48.13833333,-53.16166667,2005-08-02,2,8,2005,7:02:00,Summer,9907,,327,,,,,,10624,10624021,260448,
TEM624,TB,TB-10,47.75666667,-53.61166667,2005-08-02,2,8,2005,14:03:00,Summer,9908,,278,,,,,,10624,10624021,260458,
TEM624,TB,TB-07,48,-53.39166667,2005-08-02,2,8,2005,18:15:00,Summer,9909,,557,,,,,,10624,10624021,260468,
TEM624,CB,CB-01,47.83333333,-52.91666667,2005-08-03,3,8,2005,2:00:00,Summer,9910,,190,,,,,,10624,10624021,260478,
TEM624,S27,S27-01,47.54666667,-52.58666667,2005-08-03,3,8,2005,7:42:00,Summer,9911,,166,0.16,0.171,0.32,0.342,,10624,10624021,260488,
TEM625,S27,S27-01,47.54666667,-52.58666667,2005-08-06,6,8,2005,22:30:00,Summer,9912,,165,0.09,0.195,0.18,0.39,,10625,10625073,,
TEM625,S27,S27-01,47.54666667,-52.58666667,2005-08-23,23,8,2005,9:30:00,Summer,9913,,165,0.303,0.275,0.606,0.55,,10625,10625073,262780,
TEM626,S27,S27-01,47.54666667,-52.58666667,2005-08-26,26,8,2005,20:02:00,Summer,9915,,165,0.435,0.579,0.87,1.158,,,,,
TEM626,S27,S27-01,47.54666667,-52.58666667,2005-09-09,9,9,2005,8:35:00,,9914,,165,0.117,0.082,0.234,0.164,,,,,
TEM655,S27,S27-01,47.54666667,-52.58666667,2005-09-19,19,9,2005,14:18:00,,9916,,165,0.239,0.303,0.478,0.606,,10655,10655015,,
TEL608,S27,S27-01,47.54666667,-52.58666667,2005-10-06,6,10,2005,17:20:00,,9917,,165,0.25,0.366,0.5,0.732,,39608,39608035,,
TEL608,S27,S27-01,47.54666667,-52.58666667,2005-10-14,14,10,2005,9:30:00,,9918,,165,0.201,0.489,0.402,0.978,,39608,39608035,262720,
TEL609,S27,S27-01,47.54666667,-52.58666667,2005-10-19,19,10,2005,1:15:00,,9921,,165,0.187,0.363,0.374,0.726,,,,,
NED657,S27,S27-01,47.54666667,-52.58666667,2005-10-22,22,10,2005,12:01:00,,9919,,165,0.214,0.236,0.428,0.472,,,,,
TEL609,S27,S27-01,47.54666667,-52.58666667,2005-10-23,23,10,2005,23:30:00,,9920,,165,0.221,0.613,0.442,1.226,,,,,
TEM629,S27,S27-01,47.54666667,-52.58666667,2005-11-10,10,11,2005,10:03:00,Fall,9922,,165,0.222,0.34,0.444,0.68,,10629,10629058,262730,
HUD656,S27,S27-01,47.54666667,-52.58666667,2005-11-28,28,11,2005,21:38:00,Fall,9923,,166,0.338,0.18,0.676,0.36,,20656,20656034,260498,
HUD656,SEGB,SEGB-01,46.58333333,-52.93333333,2005-11-29,29,11,2005,3:44:00,Fall,9924,,42,0.083,0.078,0.166,0.156,,20656,20656034,260508,
HUD656,SEGB,SEGB-03,46.35,-52.73333333,2005-11-29,29,11,2005,5:56:00,Fall,9925,,166,0.512,0.183,1.024,0.366,,20656,20656034,260514,
HUD656,SEGB,SEGB-05,46.07,-52.5,2005-11-29,29,11,2005,8:55:00,Fall,9926,,82,0.108,0.152,0.216,0.304,,20656,20656034,260525,
HUD656,SEGB,SEGB-07,45.45833333,-52,2005-11-29,29,11,2005,13:35:00,Fall,9927,,71,0.051,0.213,0.102,0.426,,20656,20656034,260534,
HUD656,SEGB,SEGB-09,44.725,-51.395,2005-11-29,29,11,2005,18:30:00,Fall,9928,,61,0.028,0.132,0.056,0.264,,20656,20656034,260542,
HUD656,SEGB,SEGB-11,44,-50.80833333,2005-11-29,29,11,2005,23:46:00,Fall,9929,,63,0.238,0.154,0.476,0.308,,20656,20656034,260550,
HUD656,SEGB,SEGB-12,43.63333333,-50.51666667,2005-11-30,30,11,2005,2:49:00,Fall,9930,,55,0.105,0.365,0.21,0.73,,20656,20656034,260557,
HUD656,SEGB,SEGB-13,43.2,-50.16666667,2005-11-30,30,11,2005,5:40:00,Fall,9931,,57,0.246,0.175,0.492,0.35,,20656,20656034,260564,
HUD656,SEGB,SEGB-15,42.85,-49.88666667,2005-11-30,30,11,2005,9:04:00,Fall,9932,,394,0.981,0.246,1.962,0.492,,20656,20656034,260572,
HUD656,SEGB,SEGB-17,42.58833333,-49.68333333,2005-11-30,30,11,2005,14:16:00,Fall,9933,,1000,0.87,0.15,1.74,0.3,,20656,20656034,260583,
HUD656,FC,FC-35,47,-43,2005-12-03,3,12,2005,3:20:00,Fall,9934,,1000,0.806,0.193,1.612,0.386,,20656,20656034,260599,
HUD656,FC,FC-31,47,-43.83333333,2005-12-03,3,12,2005,13:17:00,Fall,9935,,578,1.241,0.1,2.482,0.2,,20656,20656034,260612,
HUD656,FC,FC-29,47,-44.23166667,2005-12-03,3,12,2005,17:09:00,Fall,9936,,263,1.066,0.089,2.132,0.178,,20656,20656034,260623,
HUD656,FC,FC-26,47,-44.77166667,2005-12-03,3,12,2005,20:57:00,Fall,9937,,141,0.014,0.032,0.028,0.064,,20656,20656034,260635,
HUD656,FC,FC-24,47,-45.21333333,2005-12-03,3,12,2005,23:58:00,Fall,9938,,160,0.008,0.088,0.016,0.176,,20656,20656034,260645,
HUD656,FC,FC-21,47,-46.01666667,2005-12-04,4,12,2005,4:29:00,Fall,9939,,292,0.315,0.097,0.63,0.194,,20656,20656034,260657,
HUD656,FC,FC-20,47,-46.48333333,2005-12-04,4,12,2005,8:24:00,Fall,9940,,341,0.275,0.087,0.55,0.174,,20656,20656034,260667,
HUD656,FC,FC-18,47,-46.83333333,2005-12-04,4,12,2005,11:22:00,Fall,9941,,1000,2.171,0.153,4.342,0.306,,20656,20656034,260678,
HUD656,FC,FC-17,47,-47.01666667,2005-12-04,4,12,2005,16:23:00,Fall,9942,,1000,1.411,0.185,2.822,0.37,,20656,20656034,260689,
HUD656,FC,FC-15,47,-47.25,2005-12-04,4,12,2005,20:16:00,Fall,9943,,546,0.594,0.193,1.188,0.386,,20656,20656034,260699,
HUD656,FC,FC-14,47,-47.5,2005-12-04,4,12,2005,23:39:00,Fall,9944,,208,0.49,0.373,0.98,0.746,,20656,20656034,260709,
HUD656,FC,FC-12,47,-48.11666667,2005-12-05,5,12,2005,3:09:00,Fall,9945,,125,0.056,0.288,0.112,0.576,,20656,20656034,260720,
HUD656,FC,FC-10,47,-49.11666667,2005-12-05,5,12,2005,9:01:00,Fall,9946,,74,0.019,0.16,0.038,0.32,,20656,20656034,260730,
HUD656,FC,FC-09,47,-50,2005-12-05,5,12,2005,13:22:00,Fall,9947,,48,0.015,0.109,0.03,0.218,,20656,20656034,260737,
HUD656,FC,FC-07,47,-51,2005-12-06,6,12,2005,14:54:00,Fall,9948,,100,0.019,0.109,0.038,0.218,,20656,20656034,260746,
HUD656,FC,FC-05,47,-52.03333333,2005-12-06,6,12,2005,20:46:00,Fall,9949,,130,0.849,0.229,1.698,0.458,,20656,20656034,,
HUD656,FC,FC-04,47,-52.32166667,2005-12-07,7,12,2005,1:29:00,Fall,9950,,118,0.572,0.19,1.144,0.38,,20656,20656034,260763,
HUD656,FC,FC-03,47,-52.58,2005-12-07,7,12,2005,3:28:00,Fall,9951,,151,0.476,0.116,0.952,0.232,,20656,20656034,260772,
HUD656,FC,FC-01,47,-52.83166667,2005-12-07,7,12,2005,5:28:00,Fall,9952,,96,0.071,0.007,0.142,0.014,,20656,20656034,260782,
HUD656,S27,S27-01,47.54666667,-52.58666667,2005-12-07,7,12,2005,9:55:00,Fall,9953,,167,0.052,0.009,0.104,0.018,,20656,20656034,260790,
HUD656,TB,TB-01,48.51166667,-52.63833333,2005-12-07,7,12,2005,15:42:00,Fall,9954,,263,,,,,,20656,20656034,,
HUD656,BB,BB-01,48.73333333,-52.96666667,2005-12-07,7,12,2005,19:04:00,Fall,9955,,93,1.177,0.17,2.354,0.34,,20656,20656034,260810,
HUD656,BB,BB-03,48.83333333,-52.65,2005-12-07,7,12,2005,21:02:00,Fall,9956,,239,1.181,0.353,2.362,0.706,,20656,20656034,260819,
HUD656,BB,BB-04,48.91666667,-52.4,2005-12-07,7,12,2005,23:47:00,Fall,9957,,340,1.66,0.226,3.32,0.452,,20656,20656034,260829,
HUD656,BB,BB-06,49.1,-51.83,2005-12-08,8,12,2005,2:37:00,Fall,9958,,267,1.43,0.375,2.86,0.75,,20656,20656034,260840,
HUD656,BB,BB-08,49.28,-51.28,2005-12-08,8,12,2005,5:42:00,Fall,9959,,361,0.006,0.008,0.012,0.016,,20656,20656034,260851,
HUD656,BB,BB-10,49.51666667,-50.53333333,2005-12-08,8,12,2005,10:01:00,Fall,9960,,320,2.726,0.083,5.452,0.166,,20656,20656034,260862,
HUD656,BB,BB-11,49.68333333,-50.01666667,2005-12-08,8,12,2005,13:42:00,Fall,9961,,580,1.46,0.074,2.92,0.148,,20656,20656034,260872,
HUD656,BB,BB-12,49.85,-49.5,2005-12-08,8,12,2005,17:29:00,Fall,9962,,1000,1.515,0.061,3.03,0.122,,20656,20656034,260882,
HUD656,BB,BB-13,50,-49,2005-12-09,9,12,2005,0:33:00,Fall,9963,,1000,2.111,0.13,4.222,0.26,,20656,20656034,260892,
HUD656,BB,BB-14,50.17666667,-48.47166667,2005-12-09,9,12,2005,4:52:00,Fall,9964,,1000,0.249,0.063,0.498,0.126,,20656,20656034,260902,
HUD656,TB,TB-03,48.32833333,-52.98166667,2005-12-10,10,12,2005,10:44:00,Fall,9965,,265,,,,,,20656,20656034,260914,
HUD656,TB,TB-13,48.13833333,-53.16166667,2005-12-10,10,12,2005,13:41:00,Fall,9966,,365,,,,,,20656,20656034,260926,
HUD656,TB,TB-14,48.20333333,-53.31,2005-12-10,10,12,2005,15:48:00,Fall,9967,,326,,,,,,20656,20656034,260937,
HUD656,TB,TB-07,48,-53.39166667,2005-12-10,10,12,2005,19:41:00,Fall,9968,,563,,,,,,20656,20656034,260949,
HUD656,TB,TB-10,47.75666667,-53.61166667,2005-12-10,10,12,2005,0:28:00,Fall,9969,,263,,,,,,20656,20656034,,
HUD656,SS,SS-17,48.175,-53.74166667,2005-12-11,11,12,2005,15:00:00,Fall,9970,,178,,,,,,20656,20656034,260973,
HUD656,SS,SS-09,48.15666667,-53.70166667,2005-12-11,11,12,2005,16:49:00,Fall,9971,,197,,,,,,20656,20656034,260983,
HUD656,SS,SS-05,48.2,-53.57666667,2005-12-11,11,12,2005,19:23:00,Fall,9972,,173,,,,,,20656,20656034,260993,
HUD656,SS,SS-01,48.255,-53.42833333,2005-12-11,11,12,2005,22:30:00,Fall,9973,,313,,,,,,20656,20656034,,
HUD656,CB,CB-01,47.83333333,-52.91666667,2005-12-12,12,12,2005,4:57:00,Fall,9974,,196,0.463,0.13,0.926,0.26,,20656,20656034,261013,
HUD656,S27,S27-01,47.54666667,-52.58666667,2005-12-12,12,12,2005,8:37:00,Fall,9975,,169,0.413,0.086,0.826,0.172,,20656,20656034,261023,
TEM660,S27,S27-01,47.54666667,-52.58666667,2006-01-07,7,1,2006,3:21:00,,9976,,165,0.128,0.311,0.256,0.622,,,,,
TEM662,S27,S27-01,47.54666667,-52.58666667,2006-01-20,20,1,2006,23:50:00,,9977,,165,0.305,0.128,0.61,0.256,,,,,
TEL663,S27,S27-01,47.54666667,-52.58666667,2006-02-07,7,2,2006,nan,,9978,,165,0.839,0.303,1.678,0.606,,39663,39663001,262740,
TEM688,S27,S27-01,47.54666667,-52.58666667,2006-04-12,12,4,2006,22:10:00,Spring,6829,,165,1.849,0.882,3.698,1.764,,,,,
TEL670,S27,S27-01,47.54666667,-52.58666667,2006-04-22,22,4,2006,18:51:00,Spring,9979,,160,0.112,0.361,0.224,0.722,,39670,39670022,261033,
TEL670,SEGB,SEGB-01,46.58333333,-52.93333333,2006-04-23,23,4,2006,9:42:00,Spring,9980,,51,0.44,0.19,0.88,0.38,,39670,39670022,261043,
TEL670,SEGB,SEGB-03,46.35,-52.73333333,2006-04-23,23,4,2006,13:01:00,Spring,9981,,163,1.553,0.225,3.106,0.45,,39670,39670022,261050,
TEL670,SEGB,SEGB-05,46.07,-52.5,2006-04-23,23,4,2006,16:14:00,Spring,9982,,82,1.474,0.131,2.948,0.262,,39670,39670022,261061,
TEL670,SEGB,SEGB-07,45.45833333,-52,2006-04-23,23,4,2006,20:44:00,Spring,9983,,75,0.106,0.065,0.212,0.13,,39670,39670022,261070,
TEL670,SEGB,SEGB-08,45.095,-51.7,2006-04-23,23,4,2006,23:28:00,Spring,9984,,65,0.11,0.604,0.22,1.208,,39670,39670022,261077,
TEL670,SEGB,SEGB-09,44.725,-51.395,2006-04-24,24,4,2006,7:41:00,Spring,9985,,64,0.091,0.0205,0.182,0.041,,39670,39670022,261084,
TEL670,SEGB,SEGB-10,44.36333333,-51.10333333,2006-04-24,24,4,2006,10:50:00,Spring,9986,,65,0.274,0.201,0.548,0.402,,39670,39670022,261091,
TEL670,SEGB,SEGB-11,44,-50.80833333,2006-04-24,24,4,2006,14:03:00,Spring,9987,,65,1.276,0.119,2.552,0.238,,39670,39670022,261098,
TEL670,SEGB,SEGB-12,43.63333333,-50.51666667,2006-04-24,24,4,2006,17:05:00,Spring,9988,,55,0.694,0.182,1.388,0.364,,39670,39670022,261105,
TEL670,SEGB,SEGB-13,43.2,-50.16666667,2006-04-24,24,4,2006,20:30:00,Spring,9989,,60,0.424,0.022,0.848,0.044,,39670,39670022,261112,
TEL670,SEGB,SEGB-15,42.85,-49.88666667,2006-04-24,24,4,2006,23:47:00,Spring,9990,,395,0.21,0.397,0.42,0.794,,39670,39670022,261120,
TEL670,SEGB,SEGB-17,42.58833333,-49.68333333,2006-04-25,25,4,2006,5:28:00,Spring,9991,,1000,1.492,0.139,2.984,0.278,,39670,39670022,261131,
TEL670,SEGB,SEGB-19,42.08166667,-49.27,2006-04-25,25,4,2006,11:39:00,Spring,9992,,1000,2.004,0.42,4.008,0.84,,39670,39670022,261142,
TEL670,FC,FC-35,47,-43,2006-04-26,26,4,2006,20:58:00,Spring,9993,,1000,2.083,0.089,4.166,0.178,,39670,39670022,261152,
TEL670,FC,FC-21,47,-46.01666667,2006-04-27,27,4,2006,21:38:00,Spring,6801,,295,1.723,0.379,3.446,0.758,,39670,39670022,261218,
TEL670,FC,FC-33,47,-43.4,2006-04-27,27,4,2006,1:13:00,Spring,9994,,1000,1.456,0.162,2.912,0.324,,39670,39670022,261162,
TEL670,FC,FC-31,47,-43.83333333,2006-04-27,27,4,2006,5:14:00,Spring,9995,,543,1.373,0.134,2.746,0.268,,39670,39670022,261172,
TEL670,FC,FC-29,47,-44.23166667,2006-04-27,27,4,2006,8:53:00,Spring,9996,,265,1.862,0.109,3.724,0.218,,39670,39670022,261183,
TEL670,FC,FC-26,47,-44.77166667,2006-04-27,27,4,2006,13:31:00,Spring,9997,,139,0.962,0.057,1.924,0.114,,39670,39670022,261195,
TEL670,FC,FC-24,47,-45.21333333,2006-04-27,27,4,2006,16:38:00,Spring,9998,,160,0.716,0.118,1.432,0.236,,39670,39670022,261206,
TEL670,FC,FC-20,47,-46.48333333,2006-04-28,28,4,2006,0:48:00,Spring,6802,,345,0.771,0.044,1.542,0.088,,39670,39670022,261228,
TEL670,FC,FC-18,47,-46.83333333,2006-04-28,28,4,2006,4:19:00,Spring,6803,,1000,2.414,0.441,4.828,0.882,,39670,39670022,261239,
TEL670,FC,FC-17,47,-47.01666667,2006-04-28,28,4,2006,9:08:00,Spring,6804,,1000,1.392,0.441,2.784,0.882,,39670,39670022,261249,
TEL670,FC,FC-15,47,-47.25,2006-04-28,28,4,2006,12:51:00,Spring,6805,,521,2.064,0.239,4.128,0.478,,39670,39670022,261260,
TEL670,FC,FC-14,47,-47.5,2006-04-28,28,4,2006,14:42:00,Spring,6806,,210,1.633,0.321,3.266,0.642,,39670,39670022,261270,
TEL670,FC,FC-12,47,-48.11666667,2006-04-28,28,4,2006,18:22:00,Spring,6807,,125,0.088,0.232,0.176,0.464,,39670,39670022,261281,
TEL670,FC,FC-10,47,-49.11666667,2006-04-28,28,4,2006,22:55:00,Spring,6808,,75,0.036,0.019,0.072,0.038,,39670,39670022,261291,
TEL670,FC,FC-09,47,-50,2006-04-29,29,4,2006,3:00:00,Spring,6809,,80,0.079,0.043,0.158,0.086,,39670,39670022,261298,
TEL670,FC,FC-07,47,-51,2006-04-29,29,4,2006,8:56:00,Spring,6810,,98,0.227,0.151,0.454,0.302,,39670,39670022,261306,
TEL670,FC,FC-05,47,-52.03333333,2006-04-29,29,4,2006,13:19:00,Spring,6811,,135,0.274,0.131,0.548,0.262,,39670,39670022,261315,
TEL670,FC,FC-04,47,-52.32166667,2006-04-29,29,4,2006,15:16:00,Spring,6812,,117,0.26,0.09,0.52,0.18,,39670,39670022,261324,
TEL670,FC,FC-03,47,-52.58,2006-04-29,29,4,2006,15:57:00,Spring,6813,,150,0.286,0.113,0.572,0.226,,39670,39670022,261333,
TEL670,S27,S27-01,47.54666667,-52.58666667,2006-04-29,29,4,2006,22:42:00,Spring,6814,,165,0.316,0.299,0.632,0.598,,39670,39670022,261352,
TEL670,FC,FC-01,47,-52.83166667,2006-04-29,29,4,2006,19:06:00,Spring,6814B,,95,0.139,0.191,0.278,0.382,,39670,39670022,261344,
TEL670,BB,BB-01,48.73333333,-52.96666667,2006-04-30,30,4,2006,7:47:00,Spring,6815,,96,0.15,0.155,0.3,0.31,,39670,39670022,261362,
TEL670,BB,BB-03,48.83333333,-52.65,2006-04-30,30,4,2006,10:53:00,Spring,6816,,241,0.657,0.21,1.314,0.42,,39670,39670022,261371,
TEL670,BB,BB-04,48.91666667,-52.4,2006-04-30,30,4,2006,13:14:00,Spring,6817,,342,0.432,0.091,0.864,0.182,,39670,39670022,261381,
TEL670,BB,BB-06,49.1,-51.83,2006-04-30,30,4,2006,16:35:00,Spring,6818,,282,1.094,0.337,2.188,0.674,,39670,39670022,261392,
TEL670,BB,BB-08,49.28,-51.27833333,2006-05-01,1,5,2006,20:30:00,Spring,6819,,315,1.145,0.287,2.29,0.574,,39670,39670022,,
TEL670,BB,BB-10,49.51666667,-50.53333333,2006-05-01,1,5,2006,1:10:00,Spring,6820,,328,0.995,0.295,1.99,0.59,,39670,39670022,261414,
TEL670,BB,BB-11,49.68333333,-50.01666667,2006-05-01,1,5,2006,4:35:00,Spring,6821,,576,3.011,0.856,6.022,1.712,,39670,39670022,261424,
TEL670,BB,BB-12,49.85,-49.5,2006-05-01,1,5,2006,8:59:00,Spring,6822,,1000,2.037,0.497,4.074,0.994,,39670,39670022,261434,
TEL670,BB,BB-13,50,-49,2006-05-01,1,5,2006,14:19:00,Spring,6823,,1000,1.883,0.335,3.766,0.67,,39670,39670022,261444,
TEL670,BB,BB-14,50.17666667,-48.47166667,2006-05-01,1,5,2006,19:46:00,Spring,6824,,1000,3.466,0.315,6.932,0.63,,39670,39670022,261454,
TEL670,BB,BB-15,50.33166667,-47.94666667,2006-05-02,2,5,2006,0:55:00,Spring,6825,,1000,6.188,0.321,12.376,0.642,,39670,39670022,261464,
TEL670,FI,FI-17,50.78333333,-50.10833333,2006-05-02,2,5,2006,15:06:00,Spring,6826,,1000,,,,,,39670,39670022,261475,
TEL674,S27,S27-01,47.54666667,-52.58666667,2006-06-24,24,6,2006,nan,,6830,,165,0.241,0.378,0.482,0.756,,39674,39674039,,
TEL674,S27,S27-01,47.54666667,-52.58666667,2006-07-04,4,7,2006,8:37:00,Summer,6831,,165,0.143,0.162,0.286,0.324,,39674,39674039,262610,
TEM675,S27,S27-01,47.54666667,-52.58666667,2006-07-25,25,7,2006,0:45:00,Summer,6832,,170,0.043,0.091,0.086,0.182,,10675,10675020,261486,
TEM675,FC,FC-01,47,-52.83166667,2006-07-25,25,7,2006,6:25:00,Summer,6833,,97,0.125,0.445,0.25,0.89,,10675,10675020,261496,
TEM675,FC,FC-03,47,-52.58,2006-07-25,25,7,2006,9:07:00,Summer,6834,,145,0.042,0.374,0.084,0.748,,10675,10675020,261505,
TEM675,FC,FC-04,47,-52.32166667,2006-07-25,25,7,2006,10:57:00,Summer,6835,,114,0.366,0.047,0.732,0.094,,10675,10675020,261514,
